"id";"uri";"nomParlamentar";"cargo";"siglaUf";"municipio";"anoInicio";"anoFim";"siglaPartidoEleicao";"uriPartidoEleicao"
"131898";"https://dadosabertos.camara.leg.br/api/v2/deputados/131898";"ELQUISSON SOARES";"Vereador(a)";"BA";"";"1973";"1975";"";""
"131898";"https://dadosabertos.camara.leg.br/api/v2/deputados/131898";"ELQUISSON SOARES";"Deputado(a) Estadual";"BA";"";"1975";"1979";"";""
"131899";"https://dadosabertos.camara.leg.br/api/v2/deputados/131899";"EMMANUEL CRUZ";"Deputado(a) Estadual";"";"";"1975";"1979";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"131899";"https://dadosabertos.camara.leg.br/api/v2/deputados/131899";"EMMANUEL CRUZ";"Deputado(a) Estadual";"";"";"1979";"1983";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"131900";"https://dadosabertos.camara.leg.br/api/v2/deputados/131900";"EMILIO GALLO";"Deputado(a) Estadual";"MG";"";"";"";"";""
"131901";"https://dadosabertos.camara.leg.br/api/v2/deputados/131901";"EMÍLIO HADDAD";"Vereador(a)";"MG";"";"";"";"";""
"131901";"https://dadosabertos.camara.leg.br/api/v2/deputados/131901";"EMÍLIO HADDAD";"Deputado(a) Estadual";"MG";"";"1967";"1970";"";""
"131901";"https://dadosabertos.camara.leg.br/api/v2/deputados/131901";"EMÍLIO HADDAD";"Deputado(a) Estadual";"MG";"";"1975";"1978";"";""
"131901";"https://dadosabertos.camara.leg.br/api/v2/deputados/131901";"EMÍLIO HADDAD";"Deputado(a) Estadual";"MG";"";"1979";"1982";"";""
"131902";"https://dadosabertos.camara.leg.br/api/v2/deputados/131902";"EMÍDIO PERONDI";"Vereador(a)";"RS";"";"1963";"1969";"";""
"131902";"https://dadosabertos.camara.leg.br/api/v2/deputados/131902";"EMÍDIO PERONDI";"Prefeito(a)";"RS";"";"1973";"1976";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"131904";"https://dadosabertos.camara.leg.br/api/v2/deputados/131904";"EPITACIO BITTENCOURT";"Deputado(a) Estadual";"SC";"";"";"";"";""
"131904";"https://dadosabertos.camara.leg.br/api/v2/deputados/131904";"EPITACIO BITTENCOURT";"Governador(a)";"";"";"";"";"";""
"131904";"https://dadosabertos.camara.leg.br/api/v2/deputados/131904";"EPITACIO BITTENCOURT";"Prefeito(a)";"";"";"";"";"";""
"131904";"https://dadosabertos.camara.leg.br/api/v2/deputados/131904";"EPITACIO BITTENCOURT";"Vereador(a)";"";"";"";"";"";""
"131905";"https://dadosabertos.camara.leg.br/api/v2/deputados/131905";"EPITÁCIO CAFETEIRA";"Prefeito(a)";"MA";"São Luís";"1966";"1969";"UDN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36854"
"131905";"https://dadosabertos.camara.leg.br/api/v2/deputados/131905";"EPITÁCIO CAFETEIRA";"Governador(a)";"MA";"";"1987";"1990";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"131905";"https://dadosabertos.camara.leg.br/api/v2/deputados/131905";"EPITÁCIO CAFETEIRA";"Senador(a)";"MA";"";"1991";"1999";"PDC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36783"
"131906";"https://dadosabertos.camara.leg.br/api/v2/deputados/131906";"ERNANI SATYRO";"Deputado(a) Estadual";"PB";"";"1935";"1937";"PRL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36820"
"131906";"https://dadosabertos.camara.leg.br/api/v2/deputados/131906";"ERNANI SATYRO";"Prefeito(a)";"PB";"João Pessoa";"1940";"";"PRL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36820"
"131906";"https://dadosabertos.camara.leg.br/api/v2/deputados/131906";"ERNANI SATYRO";"Governador(a)";"PB";"";"1971";"1975";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"131907";"https://dadosabertos.camara.leg.br/api/v2/deputados/131907";"ERNESTO DE MARCO";"Vereador(a)";"RS";"";"";"";"";""
"131908";"https://dadosabertos.camara.leg.br/api/v2/deputados/131908";"ESTEVAM GALVAO";"Prefeito(a)";"SP";"";"";"";"";""
"131908";"https://dadosabertos.camara.leg.br/api/v2/deputados/131908";"ESTEVAM GALVAO";"Vereador(a)";"SP";"";"";"";"";""
"131909";"https://dadosabertos.camara.leg.br/api/v2/deputados/131909";"EVALDO AMARAL";"Deputado(a) Estadual";"SC";"";"";"";"";""
"131909";"https://dadosabertos.camara.leg.br/api/v2/deputados/131909";"EVALDO AMARAL";"Prefeito(a)";"SC";"";"";"";"";""
"131909";"https://dadosabertos.camara.leg.br/api/v2/deputados/131909";"EVALDO AMARAL";"Vereador(a)";"SC";"";"";"";"";""
"131910";"https://dadosabertos.camara.leg.br/api/v2/deputados/131910";"EVANDRO AYRES DE MOURA";"Prefeito(a)";"CE";"";"";"";"";""
"131911";"https://dadosabertos.camara.leg.br/api/v2/deputados/131911";"SARAMAGO PINHEIRO";"Deputado(a) Estadual";"RJ";"";"";"";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"131911";"https://dadosabertos.camara.leg.br/api/v2/deputados/131911";"SARAMAGO PINHEIRO";"Deputado(a) Estadual";"RJ";"";"";"";"UDN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36854"
"131912";"https://dadosabertos.camara.leg.br/api/v2/deputados/131912";"FABIANO BRAGA CORTES";"Deputado(a) Estadual";"PR";"";"";"";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"131912";"https://dadosabertos.camara.leg.br/api/v2/deputados/131912";"FABIANO BRAGA CORTES";"Vereador(a)";"PR";"";"";"";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834"
"131913";"https://dadosabertos.camara.leg.br/api/v2/deputados/131913";"FERNANDO MAGALHAES";"Prefeito(a)";"BA";"";"1959";"1962";"";""
"131913";"https://dadosabertos.camara.leg.br/api/v2/deputados/131913";"FERNANDO MAGALHAES";"Deputado(a) Estadual";"BA";"";"1963";"1967";"";""
"131913";"https://dadosabertos.camara.leg.br/api/v2/deputados/131913";"FERNANDO MAGALHAES";"Prefeito(a)";"BA";"";"1977";"1978";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"131914";"https://dadosabertos.camara.leg.br/api/v2/deputados/131914";"FLAVIO BIERRENBACH";"Vereador(a)";"SP";"";"1977";"1979";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"131916";"https://dadosabertos.camara.leg.br/api/v2/deputados/131916";"ETELVIR DANTAS";"Deputado(a) Estadual";"BA";"";"";"";"";""
"131917";"https://dadosabertos.camara.leg.br/api/v2/deputados/131917";"IRINEU  BRZESINSKI";"Vereador(a)";"";"";"1973";"1977";"";""
"131919";"https://dadosabertos.camara.leg.br/api/v2/deputados/131919";"NEY FERREIRA";"Deputado(a) Estadual";"";"";"1963";"1967";"PDC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36783"
"131920";"https://dadosabertos.camara.leg.br/api/v2/deputados/131920";"FRANCISCO ROLLEMBERG";"Senador(a)";"SE";"";"1987";"1991";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"131921";"https://dadosabertos.camara.leg.br/api/v2/deputados/131921";"FUED DIB";"Vereador(a)";"";"";"1967";"1971";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"131921";"https://dadosabertos.camara.leg.br/api/v2/deputados/131921";"FUED DIB";"Prefeito(a)";"";"";"1973";"1977";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"131922";"https://dadosabertos.camara.leg.br/api/v2/deputados/131922";"GERARDO RENAULT";"Vereador(a)";"MG";"";"1951";"1967";"";""
"131922";"https://dadosabertos.camara.leg.br/api/v2/deputados/131922";"GERARDO RENAULT";"Deputado(a) Estadual";"MA";"";"1967";"1979";"";""
"131923";"https://dadosabertos.camara.leg.br/api/v2/deputados/131923";"GILSON DE BARROS";"Vereador(a)";"MT";"";"1975";"1979";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"131924";"https://dadosabertos.camara.leg.br/api/v2/deputados/131924";"CLAUDINO SALES";"Deputado(a) Estadual";"CE";"";"1966";"";"";""
"131924";"https://dadosabertos.camara.leg.br/api/v2/deputados/131924";"CLAUDINO SALES";"Deputado(a) Estadual";"CE";"";"1970";"";"";""
"131925";"https://dadosabertos.camara.leg.br/api/v2/deputados/131925";"GUIDO MOESCH";"Deputado(a) Estadual";"RS";"";"";"";"";""
"131926";"https://dadosabertos.camara.leg.br/api/v2/deputados/131926";"HAMILTON XAVIER";"Deputado(a) Estadual";"RJ";"";"";"";"";""
"131926";"https://dadosabertos.camara.leg.br/api/v2/deputados/131926";"HAMILTON XAVIER";"Vice-Governador(a)";"RJ";"";"";"";"";""
"131927";"https://dadosabertos.camara.leg.br/api/v2/deputados/131927";"HARRY SAUER";"Vereador(a)";"";"";"1952";"1955";"";""
"131927";"https://dadosabertos.camara.leg.br/api/v2/deputados/131927";"HARRY SAUER";"Deputado(a) Estadual";"RS";"";"1959";"1963";"";""
"131927";"https://dadosabertos.camara.leg.br/api/v2/deputados/131927";"HARRY SAUER";"Deputado(a) Estadual";"RS";"";"1963";"1967";"";""
"131927";"https://dadosabertos.camara.leg.br/api/v2/deputados/131927";"HARRY SAUER";"Deputado(a) Estadual";"RS";"";"1967";"1971";"";""
"131928";"https://dadosabertos.camara.leg.br/api/v2/deputados/131928";"HARRY AMORIM";"Governador(a)";"MS";"";"";"";"";""
"131929";"https://dadosabertos.camara.leg.br/api/v2/deputados/131929";"HELIO CORREIA";"Deputado(a) Estadual";"";"";"1971";"1975";"";""
"131929";"https://dadosabertos.camara.leg.br/api/v2/deputados/131929";"HELIO CORREIA";"Deputado(a) Estadual";"";"";"1973";"1979";"";""
"131929";"https://dadosabertos.camara.leg.br/api/v2/deputados/131929";"HELIO CORREIA";"Deputado(a) Estadual";"";"";"1979";"1983";"";""
"131930";"https://dadosabertos.camara.leg.br/api/v2/deputados/131930";"HÉLIO DANTAS";"Deputado(a) Estadual";"SE";"";"1975";"1983";"";""
"131933";"https://dadosabertos.camara.leg.br/api/v2/deputados/131933";"HORÁCIO MATOS";"Vereador(a)";"";"";"1958";"1962";"";""
"131933";"https://dadosabertos.camara.leg.br/api/v2/deputados/131933";"HORÁCIO MATOS";"Deputado(a) Estadual";"BA";"";"1963";"1975";"";""
"131934";"https://dadosabertos.camara.leg.br/api/v2/deputados/131934";"HORACIO ORTIZ";"Vereador(a)";"SP";"";"1970";"1974";"";""
"131934";"https://dadosabertos.camara.leg.br/api/v2/deputados/131934";"HORACIO ORTIZ";"Deputado(a) Estadual";"SP";"";"1975";"1979";"";""
"131936";"https://dadosabertos.camara.leg.br/api/v2/deputados/131936";"IRAM SARAIVA";"Vereador(a)";"GO";"";"1973";"1974";"";""
"131936";"https://dadosabertos.camara.leg.br/api/v2/deputados/131936";"IRAM SARAIVA";"Deputado(a) Estadual";"GO";"";"1975";"1979";"";""
"131936";"https://dadosabertos.camara.leg.br/api/v2/deputados/131936";"IRAM SARAIVA";"Senador(a)";"GO";"";"1987";"1995";"";""
"131937";"https://dadosabertos.camara.leg.br/api/v2/deputados/131937";"IRAPUAM COSTA JUNIOR";"Prefeito(a)";"GO";"";"1973";"1973";"";""
"131937";"https://dadosabertos.camara.leg.br/api/v2/deputados/131937";"IRAPUAM COSTA JUNIOR";"Governador(a)";"GO";"";"1975";"1979";"";""
"131937";"https://dadosabertos.camara.leg.br/api/v2/deputados/131937";"IRAPUAM COSTA JUNIOR";"Senador(a)";"GO";"";"1987";"1995";"";""
"131938";"https://dadosabertos.camara.leg.br/api/v2/deputados/131938";"IRINEU COLATO";"Prefeito(a)";"RS";"";"";"";"";""
"131939";"https://dadosabertos.camara.leg.br/api/v2/deputados/131939";"ISRAEL DIAS NOVAES";"Deputado(a) Estadual";"SP";"";"1958";"1962";"UDN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36854"
"131939";"https://dadosabertos.camara.leg.br/api/v2/deputados/131939";"ISRAEL NOVAES";"Deputado(a) Estadual";"SP";"";"1958";"1962";"UDN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36854"
"131939";"https://dadosabertos.camara.leg.br/api/v2/deputados/131939";"ISRAEL DIAS NOVAES";"Deputado(a) Estadual";"SP";"";"1962";"1966";"UDN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36854"
"131939";"https://dadosabertos.camara.leg.br/api/v2/deputados/131939";"ISRAEL NOVAES";"Deputado(a) Estadual";"SP";"";"1962";"1966";"UDN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36854"
"131941";"https://dadosabertos.camara.leg.br/api/v2/deputados/131941";"JAIME CÂMARA";"Prefeito(a)";"GO";"";"";"";"";""
"131942";"https://dadosabertos.camara.leg.br/api/v2/deputados/131942";"JAIRO MAGALHÃES";"Deputado(a) Estadual";"MG";"";"1963";"1967";"";""
"131942";"https://dadosabertos.camara.leg.br/api/v2/deputados/131942";"JAIRO MAGALHÃES";"Deputado(a) Estadual";"MG";"";"1967";"1971";"";""
"131943";"https://dadosabertos.camara.leg.br/api/v2/deputados/131943";"JARBAS VASCONCELOS";"Deputado(a) Estadual";"PE";"";"1971";"1974";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36774"
"131943";"https://dadosabertos.camara.leg.br/api/v2/deputados/131943";"JARBAS VASCONCELOS";"Prefeito(a)";"PE";"Recife";"1986";"1988";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832"
"131943";"https://dadosabertos.camara.leg.br/api/v2/deputados/131943";"JARBAS VASCONCELOS";"Prefeito(a)";"PE";"Recife";"1993";"1996";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"131943";"https://dadosabertos.camara.leg.br/api/v2/deputados/131943";"JARBAS VASCONCELOS";"Governador(a)";"PE";"";"1999";"2002";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"131943";"https://dadosabertos.camara.leg.br/api/v2/deputados/131943";"JARBAS VASCONCELOS";"Governador(a)";"PE";"";"2003";"2006";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"131943";"https://dadosabertos.camara.leg.br/api/v2/deputados/131943";"JARBAS VASCONCELOS";"Senador(a)";"PE";"";"2007";"2015";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"131943";"https://dadosabertos.camara.leg.br/api/v2/deputados/131943";"JARBAS VASCONCELOS";"Senador(a)";"PE";"";"2019";"2027";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"131944";"https://dadosabertos.camara.leg.br/api/v2/deputados/131944";"JIULIO CARUSO";"Vereador(a)";"";"";"1977";"1983";"";""
"131945";"https://dadosabertos.camara.leg.br/api/v2/deputados/131945";"JOACIL PEREIRA";"Deputado(a) Estadual";"PB";"";"1959";"1967";"";""
"131946";"https://dadosabertos.camara.leg.br/api/v2/deputados/131946";"JOÃO AGRIPINO";"Senador(a)";"PB";"";"1963";"1966";"UDN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36854"
"131946";"https://dadosabertos.camara.leg.br/api/v2/deputados/131946";"JOÃO AGRIPINO";"Governador(a)";"PB";"";"1966";"1971";"";""
"131947";"https://dadosabertos.camara.leg.br/api/v2/deputados/131947";"JOÃO BASTOS";"Vereador(a)";"";"";"1968";"1977";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"131947";"https://dadosabertos.camara.leg.br/api/v2/deputados/131947";"JOÃO BASTOS";"Prefeito(a)";"";"";"1977";"1982";"";""
"131947";"https://dadosabertos.camara.leg.br/api/v2/deputados/131947";"JOÃO BASTOS";"Deputado(a) Estadual";"";"";"1987";"1987";"";""
"131947";"https://dadosabertos.camara.leg.br/api/v2/deputados/131947";"JOÃO BASTOS";"Prefeito(a)";"";"";"1993";"1996";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835"
"131949";"https://dadosabertos.camara.leg.br/api/v2/deputados/131949";"JOÃO MARQUES";"Vereador(a)";"PA";"";"1976";"1982";"";""
"131951";"https://dadosabertos.camara.leg.br/api/v2/deputados/131951";"JOÃO GILBERTO";"Vereador(a)";"";"";"";"";"";""
"131951";"https://dadosabertos.camara.leg.br/api/v2/deputados/131951";"JOÃO GILBERTO";"Vice-Governador(a)";"RS";"";"1991";"1994";"";""
"131952";"https://dadosabertos.camara.leg.br/api/v2/deputados/131952";"JUAREZ BERNARDES";"Deputado(a) Estadual";"GO";"";"1959";"1963";"";""
"131954";"https://dadosabertos.camara.leg.br/api/v2/deputados/131954";"MENDONÇA FALCÃO";"Deputado(a) Distrital";"SP";"";"1950";"";"PSP";"https://dadosabertos.camara.leg.br/api/v2/partidos/36840"
"131955";"https://dadosabertos.camara.leg.br/api/v2/deputados/131955";"OLIVIR GABARDO";"Vereador(a)";"";"";"1963";"1968";"PDC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36783"
"131955";"https://dadosabertos.camara.leg.br/api/v2/deputados/131955";"OLIVIR GABARDO";"Deputado(a) Estadual";"PR";"";"1969";"1970";"";""
"131956";"https://dadosabertos.camara.leg.br/api/v2/deputados/131956";"PACHECO CHAVES";"Deputado(a) Estadual";"SP";"";"1951";"1954";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834"
"131956";"https://dadosabertos.camara.leg.br/api/v2/deputados/131956";"PACHECO E CHAVES";"Deputado(a) Estadual";"SP";"";"1951";"1954";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834"
"131958";"https://dadosabertos.camara.leg.br/api/v2/deputados/131958";"SEIXAS DÓRIA";"Deputado(a) Estadual";"";"";"1947";"1955";"UDN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36854"
"131958";"https://dadosabertos.camara.leg.br/api/v2/deputados/131958";"SEIXAS DÓRIA";"Governador(a)";"SE";"";"1963";"1964";"";""
"131959";"https://dadosabertos.camara.leg.br/api/v2/deputados/131959";"JOÃO PAGANELLA";"Vereador(a)";"";"";"1958";"1962";"";""
"131959";"https://dadosabertos.camara.leg.br/api/v2/deputados/131959";"JOÃO PAGANELLA";"Vereador(a)";"";"";"1967";"1971";"";""
"131959";"https://dadosabertos.camara.leg.br/api/v2/deputados/131959";"JOÃO PAGANELLA";"Vice-Prefeito(a)";"";"";"1973";"1977";"";""
"131960";"https://dadosabertos.camara.leg.br/api/v2/deputados/131960";"MAC DOWELL LEITE DE CASTRO";"Deputado(a) Estadual";"GB";"";"1963";"1974";"";""
"131961";"https://dadosabertos.camara.leg.br/api/v2/deputados/131961";"JOAQUIM RORIZ";"Governador(a)";"";"";"";"";"";""
"131961";"https://dadosabertos.camara.leg.br/api/v2/deputados/131961";"JOAQUIM RORIZ";"Vereador(a)";"";"";"1962";"1966";"";""
"131961";"https://dadosabertos.camara.leg.br/api/v2/deputados/131961";"JOAQUIM RORIZ";"Deputado(a) Estadual";"GO";"";"1979";"1983";"";""
"131962";"https://dadosabertos.camara.leg.br/api/v2/deputados/131962";"RUY BACELAR";"Vereador(a)";"";"";"1963";"1967";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"131962";"https://dadosabertos.camara.leg.br/api/v2/deputados/131962";"RUY BACELAR";"Deputado(a) Estadual";"BA";"";"1967";"1971";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"131962";"https://dadosabertos.camara.leg.br/api/v2/deputados/131962";"RUY BACELAR";"Senador(a)";"BA";"";"1987";"1995";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"131964";"https://dadosabertos.camara.leg.br/api/v2/deputados/131964";"JORGE CARONE";"Vereador(a)";"";"";"";"";"";""
"131964";"https://dadosabertos.camara.leg.br/api/v2/deputados/131964";"JORGE CARONE";"Prefeito(a)";"";"";"1954";"1958";"";""
"131964";"https://dadosabertos.camara.leg.br/api/v2/deputados/131964";"JORGE CARONE";"Deputado(a) Estadual";"MG";"";"1959";"1963";"";""
"131964";"https://dadosabertos.camara.leg.br/api/v2/deputados/131964";"JORGE CARONE";"Prefeito(a)";"";"";"1963";"1965";"";""
"131965";"https://dadosabertos.camara.leg.br/api/v2/deputados/131965";"JORGE VARGAS";"Deputado(a) Estadual";"MG";"";"1963";"1967";"UDN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36854"
"131965";"https://dadosabertos.camara.leg.br/api/v2/deputados/131965";"JORGE VARGAS";"Deputado(a) Estadual";"MG";"";"1967";"1971";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"131967";"https://dadosabertos.camara.leg.br/api/v2/deputados/131967";"ALENCAR FURTADO";"Deputado(a) Estadual";"PR";"";"1966";"";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"131968";"https://dadosabertos.camara.leg.br/api/v2/deputados/131968";"JOSÉ APARECIDO";"Governador(a)";"DF";"";"1985";"1987";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"131969";"https://dadosabertos.camara.leg.br/api/v2/deputados/131969";"BATALHA DE GÓES";"Prefeito(a)";"";"";"";"";"";""
"131969";"https://dadosabertos.camara.leg.br/api/v2/deputados/131969";"BATALHA DE GÓES";"Vereador(a)";"";"";"";"";"";""
"131970";"https://dadosabertos.camara.leg.br/api/v2/deputados/131970";"JOSÉ CARLOS FONSECA";"Deputado(a) Estadual";"ES";"";"1967";"1971";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"131970";"https://dadosabertos.camara.leg.br/api/v2/deputados/131970";"JOSÉ CARLOS FONSECA";"Vice-Governador(a)";"ES";"";"1979";"1982";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"131971";"https://dadosabertos.camara.leg.br/api/v2/deputados/131971";"JOSÉ CARLOS TEIXEIRA";"Prefeito(a)";"SE";"";"1985";"1985";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"131971";"https://dadosabertos.camara.leg.br/api/v2/deputados/131971";"JOSÉ CARLOS TEIXEIRA";"Vice-Governador(a)";"SE";"";"1991";"";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"131974";"https://dadosabertos.camara.leg.br/api/v2/deputados/131974";"JOSÉ EUDES";"Deputado(a) Estadual";"";"";"1979";"1983";"";""
"131975";"https://dadosabertos.camara.leg.br/api/v2/deputados/131975";"FREITAS NOBRE";"Vereador(a)";"";"";"";"";"";""
"131975";"https://dadosabertos.camara.leg.br/api/v2/deputados/131975";"FREITAS NOBRE";"Vice-Prefeito(a)";"";"";"1961";"1965";"";""
"131977";"https://dadosabertos.camara.leg.br/api/v2/deputados/131977";"GILTON GARCIA";"Deputado(a) Estadual";"SE";"";"1967";"";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"131979";"https://dadosabertos.camara.leg.br/api/v2/deputados/131979";"HUGO MARDINI";"Deputado(a) Estadual";"RS";"";"1967";"1979";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
